CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9600,Latin America and the Caribbean,2002,01/01/2002,834,United Rep. of Tanzania,9344169.69868239
9600,Latin America and the Caribbean,2002,01/01/2002,112,Belarus,9171955.91604685
9600,Latin America and the Caribbean,2002,01/01/2002,470,Malta,8603704.96929371
9600,Latin America and the Caribbean,2002,01/01/2002,807,TFYR of Macedonia,8408117.80040605
9600,Latin America and the Caribbean,2002,01/01/2002,8,Albania,7416629.74151377
9600,Latin America and the Caribbean,2002,01/01/2002,266,Gabon,5655684.12081482
9600,Latin America and the Caribbean,2002,01/01/2002,660,Anguilla,5062823.48936697
9600,Latin America and the Caribbean,2002,01/01/2002,430,Liberia,4972566.67497674
9600,Latin America and the Caribbean,2002,01/01/2002,180,Dem.Rep. of the Congo,4668543
9600,Latin America and the Caribbean,2002,01/01/2002,226,Equatorial Guinea,4312073.53192593
9600,Latin America and the Caribbean,2002,01/01/2002,262,Djibouti,4273038
9600,Latin America and the Caribbean,2002,01/01/2002,694,Sierra Leone,3830682.27884678
9600,Latin America and the Caribbean,2002,01/01/2002,568,"Other Europe, nes",3582598
9600,Latin America and the Caribbean,2002,01/01/2002,31,Azerbaijan,3276537.74380721
9600,Latin America and the Caribbean,2002,01/01/2002,716,Zimbabwe,3170192.98338711
9600,Latin America and the Caribbean,2002,01/01/2002,258,French Polynesia,2916348.20977674
9600,Latin America and the Caribbean,2002,01/01/2002,72,Botswana,2851336.63028748
9600,Latin America and the Caribbean,2002,01/01/2002,500,Montserrat,2738392.00799513
9600,Latin America and the Caribbean,2002,01/01/2002,860,Uzbekistan,2546214.95013509
9600,Latin America and the Caribbean,2002,01/01/2002,748,Swaziland,2369048
9600,Latin America and the Caribbean,2002,01/01/2002,70,Bosnia Herzegovina,2353971.06141162
9600,Latin America and the Caribbean,2002,01/01/2002,16,American Samoa,2318384
9600,Latin America and the Caribbean,2002,01/01/2002,116,Cambodia,2268123
9600,Latin America and the Caribbean,2002,01/01/2002,316,Guam,2229792
9600,Latin America and the Caribbean,2002,01/01/2002,894,Zambia,2215150.68912054
9600,Latin America and the Caribbean,2002,01/01/2002,562,Niger,1793073.51253668
9600,Latin America and the Caribbean,2002,01/01/2002,4,Afghanistan,1662163
9600,Latin America and the Caribbean,2002,01/01/2002,598,Papua New Guinea,1579292.17638093
9600,Latin America and the Caribbean,2002,01/01/2002,540,New Caledonia,1458232.16132057
9600,Latin America and the Caribbean,2002,01/01/2002,882,Samoa,1451329.83492922
9600,Latin America and the Caribbean,2002,01/01/2002,454,Malawi,1314883.80816661
9600,Latin America and the Caribbean,2002,01/01/2002,104,Myanmar,1290683.29006244
9600,Latin America and the Caribbean,2002,01/01/2002,232,Eritrea,1267886
9600,Latin America and the Caribbean,2002,01/01/2002,462,Maldives,1037876
9600,Latin America and the Caribbean,2002,01/01/2002,762,Tajikistan,985420
9600,Latin America and the Caribbean,2002,01/01/2002,498,Rep. of Moldova,907383.26028113
9600,Latin America and the Caribbean,2002,01/01/2002,296,Kiribati,802283.9963874
9600,Latin America and the Caribbean,2002,01/01/2002,524,Nepal,731813
9600,Latin America and the Caribbean,2002,01/01/2002,776,Tonga,648678.13822975
9600,Latin America and the Caribbean,2002,01/01/2002,20,Andorra,635418.5237887
9600,Latin America and the Caribbean,2002,01/01/2002,496,Mongolia,628129.10859817
9600,Latin America and the Caribbean,2002,01/01/2002,690,Seychelles,620543
9600,Latin America and the Caribbean,2002,01/01/2002,140,Central African Rep.,609768
9600,Latin America and the Caribbean,2002,01/01/2002,678,Sao Tome and Principe,606756
9600,Latin America and the Caribbean,2002,01/01/2002,292,Gibraltar,565483.1165576
9600,Latin America and the Caribbean,2002,01/01/2002,584,Marshall Isds,535411
9600,Latin America and the Caribbean,2002,01/01/2002,583,FS Micronesia,498993
9600,Latin America and the Caribbean,2002,01/01/2002,574,Norfolk Isds,397856
9600,Latin America and the Caribbean,2002,01/01/2002,96,Brunei Darussalam,357178.90897974
9600,Latin America and the Caribbean,2002,01/01/2002,64,Bhutan,276617.27959158
9600,Latin America and the Caribbean,2002,01/01/2002,585,Palau,265899
9600,Latin America and the Caribbean,2002,01/01/2002,148,Chad,261151
9600,Latin America and the Caribbean,2002,01/01/2002,108,Burundi,215261
9600,Latin America and the Caribbean,2002,01/01/2002,654,Saint Helena,131743
9600,Latin America and the Caribbean,2002,01/01/2002,260,Fr. South Antarctic Terr.,114546
9600,Latin America and the Caribbean,2002,01/01/2002,646,Rwanda,97124
9600,Latin America and the Caribbean,2002,01/01/2002,636,"Rest of America, nes",84740
9600,Latin America and the Caribbean,2002,01/01/2002,666,Saint Pierre and Miquelon,84081
9600,Latin America and the Caribbean,2002,01/01/2002,732,Western Sahara,76357
9600,Latin America and the Caribbean,2002,01/01/2002,162,Christmas Isds,70915
9600,Latin America and the Caribbean,2002,01/01/2002,418,Lao People's Dem. Rep.,62610
9600,Latin America and the Caribbean,2002,01/01/2002,166,Cocos Isds,59513.89890095
9600,Latin America and the Caribbean,2002,01/01/2002,674,San Marino,54731.29230663
9600,Latin America and the Caribbean,2002,01/01/2002,876,Wallis and Futuna Isds,50783.84864577
9600,Latin America and the Caribbean,2002,01/01/2002,90,Solomon Isds,41039.21310118
9600,Latin America and the Caribbean,2002,01/01/2002,772,Tokelau,32152
9600,Latin America and the Caribbean,2002,01/01/2002,275,State of Palestine,30424.3353664
9600,Latin America and the Caribbean,2002,01/01/2002,417,Kyrgyzstan,29190
9600,Latin America and the Caribbean,2002,01/01/2002,304,Greenland,25031
9600,Latin America and the Caribbean,2002,01/01/2002,612,Pitcairn,23440
9600,Latin America and the Caribbean,2002,01/01/2002,570,Niue,22240
9600,Latin America and the Caribbean,2002,01/01/2002,527,"Oceania, nes",17940
9600,Latin America and the Caribbean,2002,01/01/2002,577,"Other Africa, nes",16897
9600,Latin America and the Caribbean,2002,01/01/2002,849,US Misc. Pacific Isds,16100
9600,Latin America and the Caribbean,2002,01/01/2002,336,Holy See (Vatican City State),14749
9600,Latin America and the Caribbean,2002,01/01/2002,536,Neutral Zone,9083
9600,Latin America and the Caribbean,2002,01/01/2002,426,Lesotho,9028
9600,Latin America and the Caribbean,2002,01/01/2002,86,Br. Indian Ocean Terr.,5153
9600,Latin America and the Caribbean,2002,01/01/2002,184,Cook Islands,1909
9600,Latin America and the Caribbean,2002,01/01/2002,74,Bouvet Island,1004
9600,Latin America and the Caribbean,2002,01/01/2002,520,Nauru,832
9600,Latin America and the Caribbean,2003,01/01/2003,9100,Developed Economies,271551686806.412
9600,Latin America and the Caribbean,2003,01/01/2003,170,Colombia,3411419026.6913
9600,Latin America and the Caribbean,2003,01/01/2003,266,Gabon,14271872.7188057
9600,Latin America and the Caribbean,2003,01/01/2003,242,Fiji,4146045.09270249
9600,Latin America and the Caribbean,2003,01/01/2003,174,Comoros,1647905.1749419
9600,Latin America and the Caribbean,2003,01/01/2003,175,Mayotte,729276.82782884
9600,Latin America and the Caribbean,2003,01/01/2003,234,Faeroe Isds,528383.54115236
9600,Latin America and the Caribbean,2003,01/01/2003,238,Falkland Isds (Malvinas),67741.80148647
9400,Northern Africa,2001,01/01/2001,9100,Developed Economies,36874062614.5141
9400,Northern Africa,2001,01/01/2001,9120,Europe,32274526234.8048
9400,Northern Africa,2001,01/01/2001,381,Italy,10126190914.2258
9400,Northern Africa,2001,01/01/2001,9130,North America,4122340329.1144
9400,Northern Africa,2001,01/01/2001,842,USA,3414528990.92356
9400,Northern Africa,2001,01/01/2001,276,Germany,2812366773.23758
9400,Northern Africa,2001,01/01/2001,528,Netherlands,1994204658.92859
9400,Northern Africa,2001,01/01/2001,826,United Kingdom,1369464922.12703
9400,Northern Africa,2001,01/01/2001,9900,Other,880352374
9400,Northern Africa,2001,01/01/2001,124,Canada,707787284.190845
9400,Northern Africa,2001,01/01/2001,699,India,604294559.438921
9400,Northern Africa,2001,01/01/2001,837,Bunkers,545457549
9400,Northern Africa,2001,01/01/2001,9110,Asia-Pacific,477196050.594863
9400,Northern Africa,2001,01/01/2001,620,Portugal,433004113.229925
9400,Northern Africa,2001,01/01/2001,757,Switzerland,432692382.973467
9400,Northern Africa,2001,01/01/2001,300,Greece,386595199.813862
9400,Northern Africa,2001,01/01/2001,392,Japan,371755803.30864
9400,Northern Africa,2001,01/01/2001,434,Libya,364459603.603215
9400,Northern Africa,2001,01/01/2001,760,Syria,287514494.638491
9400,Northern Africa,2001,01/01/2001,682,Saudi Arabia,233195612.412643
9400,Northern Africa,2001,01/01/2001,156,China,215789136.346741
9400,Northern Africa,2001,01/01/2001,818,Egypt,192993440.295429
9400,Northern Africa,2001,01/01/2001,410,Rep. of Korea,157626996.856599
9400,Northern Africa,2001,01/01/2001,702,Singapore,133464522.260106
9400,Northern Africa,2001,01/01/2001,9200,South-Eastern Europe,102991265.587379
9400,Northern Africa,2001,01/01/2001,9300,Commonwealth of Independent States,92960805.8944336
9400,Northern Africa,2001,01/01/2001,422,Lebanon,83227180.0547383
9400,Northern Africa,2001,01/01/2001,470,Malta,74364244.6424565
9400,Northern Africa,2001,01/01/2001,586,Pakistan,69354873.7482768
9400,Northern Africa,2001,01/01/2001,414,Kuwait,42504788.7204572
9400,Northern Africa,2001,01/01/2001,36,Australia,41617611.2862226
9400,Northern Africa,2001,01/01/2001,686,Senegal,35611159.3484996
9400,Northern Africa,2001,01/01/2001,32,Argentina,35311027.8087266
9400,Northern Africa,2001,01/01/2001,752,Sweden,35118139.8436953
9400,Northern Africa,2001,01/01/2001,478,Mauritania,32846702.2109349
9400,Northern Africa,2001,01/01/2001,616,Poland,30511558.6174112
9400,Northern Africa,2001,01/01/2001,384,Ivory Coast,27439656.6987224
9400,Northern Africa,2001,01/01/2001,466,Mali,15901090.3265364
9400,Northern Africa,2001,01/01/2001,218,Ecuador,12125086.2902192
9400,Northern Africa,2001,01/01/2001,120,Cameroon,11974309.0935193
9400,Northern Africa,2001,01/01/2001,28,Antigua and Barbuda,11870952
9400,Northern Africa,2001,01/01/2001,324,Guinea,11717288.6527346
9400,Northern Africa,2001,01/01/2001,838,Free Zones,11342691
9400,Northern Africa,2001,01/01/2001,288,Ghana,10965325
9400,Northern Africa,2001,01/01/2001,858,Uruguay,10212125
9400,Northern Africa,2001,01/01/2001,266,Gabon,10128166.0396521
9400,Northern Africa,2001,01/01/2001,440,Lithuania,9959722.46050037
9400,Northern Africa,2001,01/01/2001,854,Burkina Faso,9862732.22191903
9400,Northern Africa,2001,01/01/2001,9310,Asia,8901145.9228061
9400,Northern Africa,2001,01/01/2001,24,Angola,7325567
9400,Northern Africa,2001,01/01/2001,275,State of Palestine,6315107.72352229
9400,Northern Africa,2001,01/01/2001,222,El Salvador,5599156.68811559
9400,Northern Africa,2001,01/01/2001,270,Gambia,5416018.09292821
9400,Northern Africa,2001,01/01/2001,226,Equatorial Guinea,5362888.66417666
9400,Northern Africa,2001,01/01/2001,704,Viet Nam,4512262.87016737
9400,Northern Africa,2001,01/01/2001,442,Luxembourg,4063248.80490303
9400,Northern Africa,2001,01/01/2001,834,United Rep. of Tanzania,3959599.13494211
9400,Northern Africa,2001,01/01/2001,694,Sierra Leone,3677481
9400,Northern Africa,2001,01/01/2001,430,Liberia,2997445
9400,Northern Africa,2001,01/01/2001,132,Cabo Verde,2952722.50258107
9400,Northern Africa,2001,01/01/2001,231,Ethiopia,2857246.86205082
9400,Northern Africa,2001,01/01/2001,703,Slovakia,2298089.0358718
9400,Northern Africa,2001,01/01/2001,604,Peru,2040862
9400,Northern Africa,2001,01/01/2001,608,Philippines,1931809.65311782
9400,Northern Africa,2001,01/01/2001,152,Chile,1501108
9400,Northern Africa,2001,01/01/2001,9800,Oceania,1050297.30020365
9400,Northern Africa,2001,01/01/2001,174,Comoros,1028720.30406455
9400,Northern Africa,2001,01/01/2001,170,Colombia,960598
9400,Northern Africa,2001,01/01/2001,31,Azerbaijan,816646.35777828
9400,Northern Africa,2001,01/01/2001,540,New Caledonia,788972.33824069
9400,Northern Africa,2001,01/01/2001,144,Sri Lanka,743195.69330427
9400,Northern Africa,2001,01/01/2001,591,Panama,720734
9400,Northern Africa,2001,01/01/2001,148,Chad,638922
9400,Northern Africa,2001,01/01/2001,268,Georgia,272492
9400,Northern Africa,2001,01/01/2001,417,Kyrgyzstan,241522
9400,Northern Africa,2001,01/01/2001,140,Central African Rep.,204828
9400,Northern Africa,2001,01/01/2001,320,Guatemala,173401
9400,Northern Africa,2001,01/01/2001,408,DPR Korea,172380
9400,Northern Africa,2001,01/01/2001,428,Latvia,108586
9400,Northern Africa,2001,01/01/2001,292,Gibraltar,71254
9400,Northern Africa,2001,01/01/2001,20,Andorra,57464
9400,Northern Africa,2001,01/01/2001,530,Neth. Antilles,56659
9400,Northern Africa,2001,01/01/2001,175,Mayotte,50354.96632906
9400,Northern Africa,2001,01/01/2001,388,Jamaica,35254
9400,Northern Africa,2001,01/01/2001,446,"China, Macao SAR",5719
9400,Northern Africa,2001,01/01/2001,690,Seychelles,2357
9400,Northern Africa,2001,01/01/2001,598,Papua New Guinea,1799.20292688
9400,Northern Africa,2002,01/01/2002,0,World,48052865940.5697
9400,Northern Africa,2002,01/01/2002,251,France,7804339882.6241
9400,Northern Africa,2002,01/01/2002,724,Spain,5354642037.39537
9400,Northern Africa,2002,01/01/2002,9740,Western Asia,2997935226.03626
9400,Northern Africa,2002,01/01/2002,792,Turkey,1841344589.46036
9400,Northern Africa,2002,01/01/2002,9400,Northern Africa,1559173747.78075
9400,Northern Africa,2002,01/01/2002,399,OPEC,1362137730.3073
9400,Northern Africa,2002,01/01/2002,9600,Latin America and the Caribbean,1321959316.86894
9400,Northern Africa,2002,01/01/2002,9610,Latin America,1316722539.29326
9400,Northern Africa,2002,01/01/2002,76,Brazil,1100904789.27958
9400,Northern Africa,2002,01/01/2002,56,Belgium,1026778254.21998
9400,Northern Africa,2002,01/01/2002,9720,Southern Asia,992722194.380164
9400,Northern Africa,2002,01/01/2002,124,Canada,972915130.746068
9400,Northern Africa,2002,01/01/2002,9700,Eastern Asia,605791634.420496
9400,Northern Africa,2002,01/01/2002,9500,Sub-Saharan Africa,496652388.996575
9400,Northern Africa,2002,01/01/2002,620,Portugal,489533624.960495
9400,Northern Africa,2002,01/01/2002,788,Tunisia,412108608.460113
9400,Northern Africa,2002,01/01/2002,9730,South-Eastern Asia,387623789.565691
9400,Northern Africa,2002,01/01/2002,899,"Areas, nes",251916067
9400,Northern Africa,2002,01/01/2002,368,Iraq,224628082.76308
9400,Northern Africa,2002,01/01/2002,410,Rep. of Korea,201331060.137723
9400,Northern Africa,2002,01/01/2002,40,Austria,184864204.391325
9400,Northern Africa,2002,01/01/2002,360,Indonesia,172978107.814366
9400,Northern Africa,2002,01/01/2002,12,Algeria,136058746.072937
9400,Northern Africa,2002,01/01/2002,400,Jordan,126968439.884253
9400,Northern Africa,2002,01/01/2002,784,United Arab Emirates,126648605.100156
9400,Northern Africa,2002,01/01/2002,9320,Europe,90676702.9146214
9400,Northern Africa,2002,01/01/2002,586,Pakistan,87776946.0546638
9400,Northern Africa,2002,01/01/2002,643,Russian Federation,78668564.704515
9400,Northern Africa,2002,01/01/2002,364,Iran,68008465
9400,Northern Africa,2002,01/01/2002,203,Czechia,58998987.1573184
9400,Northern Africa,2002,01/01/2002,764,Thailand,58199478.4597083
9400,Northern Africa,2002,01/01/2002,642,Romania,56556434
9400,Northern Africa,2002,01/01/2002,372,Ireland,55021287.5262983
9400,Northern Africa,2002,01/01/2002,191,Croatia,54749523.7411923
9400,Northern Africa,2002,01/01/2002,414,Kuwait,51105637.7295413
9400,Northern Africa,2002,01/01/2002,554,New Zealand,48189691
9400,Northern Africa,2002,01/01/2002,376,Israel,45773588.2009271
9400,Northern Africa,2002,01/01/2002,736,Fmr Sudan,40976529.2724371
9400,Northern Africa,2002,01/01/2002,705,Slovenia,40929418.7201145
9400,Northern Africa,2002,01/01/2002,887,Yemen,38613750.0670646
9400,Northern Africa,2002,01/01/2002,204,Benin,32687572.586358
9400,Northern Africa,2002,01/01/2002,566,Nigeria,30414709.0760541
9400,Northern Africa,2002,01/01/2002,579,Norway,29711064.7695273
9400,Northern Africa,2002,01/01/2002,891,Serbia and Montenegro,27857858.0750213
9400,Northern Africa,2002,01/01/2002,208,Denmark,24625597.0711701
9400,Northern Africa,2002,01/01/2002,344,"China, Hong Kong SAR",22599300.3064395
9400,Northern Africa,2002,01/01/2002,458,Malaysia,18241196.5539434
9400,Northern Africa,2002,01/01/2002,266,Gabon,17632683
9400,Northern Africa,2002,01/01/2002,404,Kenya,17554668.4729266
9400,Northern Africa,2002,01/01/2002,100,Bulgaria,16556830.9229374
9400,Northern Africa,2002,01/01/2002,120,Cameroon,16145806.700568
9400,Northern Africa,2002,01/01/2002,246,Finland,15316742.562784
9400,Northern Africa,2002,01/01/2002,710,South Africa,14951286.3367804
9400,Northern Africa,2002,01/01/2002,178,Congo,14152146
9400,Northern Africa,2002,01/01/2002,50,Bangladesh,14048826.6038186
9400,Northern Africa,2002,01/01/2002,218,Ecuador,12861282
9400,Northern Africa,2002,01/01/2002,562,Niger,12352893.510826
9400,Northern Africa,2002,01/01/2002,48,Bahrain,11634680.5667415
9400,Northern Africa,2002,01/01/2002,768,Togo,10477114.028345
9400,Northern Africa,2002,01/01/2002,862,Venezuela,10200721.3371354
9400,Northern Africa,2002,01/01/2002,804,Ukraine,9558810.03794169
9400,Northern Africa,2002,01/01/2002,408,DPR Korea,9321244
9400,Northern Africa,2002,01/01/2002,634,Qatar,9177062.33925017
9400,Northern Africa,2002,01/01/2002,512,Oman,8538966.06853024
9400,Northern Africa,2002,01/01/2002,132,Cabo Verde,8072623
9400,Northern Africa,2002,01/01/2002,270,Gambia,7881717
9400,Northern Africa,2002,01/01/2002,196,Cyprus,7001162.08051315
9400,Northern Africa,2002,01/01/2002,108,Burundi,6933744.42020093
9400,Northern Africa,2002,01/01/2002,8,Albania,5832625.53802083
9400,Northern Africa,2002,01/01/2002,858,Uruguay,5762089
9400,Northern Africa,2002,01/01/2002,9620,The Caribbean,5236777.5756752
9400,Northern Africa,2002,01/01/2002,180,Dem.Rep. of the Congo,5132733
9400,Northern Africa,2002,01/01/2002,348,Hungary,4990398.72840691
9400,Northern Africa,2002,01/01/2002,568,"Other Europe, nes",4859071
9400,Northern Africa,2002,01/01/2002,450,Madagascar,3816405.3242997
9400,Northern Africa,2002,01/01/2002,192,Cuba,3727052
9400,Northern Africa,2002,01/01/2002,262,Djibouti,3470908
9400,Northern Africa,2002,01/01/2002,706,Somalia,2915910
9400,Northern Africa,2002,01/01/2002,9310,Asia,2575306.74938308
9400,Northern Africa,2002,01/01/2002,340,Honduras,1799328.22571235
9400,Northern Africa,2002,01/01/2002,112,Belarus,1621127.17216464
9400,Northern Africa,2002,01/01/2002,232,Eritrea,1467985.440984
9400,Northern Africa,2002,01/01/2002,624,Guinea-Bissau,1380995
9400,Northern Africa,2002,01/01/2002,800,Uganda,1231259.02154775
9400,Northern Africa,2002,01/01/2002,214,Dominican Rep.,816958.68769779
9400,Northern Africa,2002,01/01/2002,352,Iceland,768459.38987736
9400,Northern Africa,2002,01/01/2002,591,Panama,768334
9400,Northern Africa,2002,01/01/2002,398,Kazakhstan,722355
9400,Northern Africa,2002,01/01/2002,894,Zambia,666936.78800515
9400,Northern Africa,2002,01/01/2002,268,Georgia,632782.74938308
9400,Northern Africa,2002,01/01/2002,188,Costa Rica,447784
9400,Northern Africa,2002,01/01/2002,70,Bosnia Herzegovina,441927
9400,Northern Africa,2002,01/01/2002,332,Haiti,358908
9400,Northern Africa,2002,01/01/2002,60,Bermuda,331748
9400,Northern Africa,2002,01/01/2002,454,Malawi,320302
9400,Northern Africa,2002,01/01/2002,258,French Polynesia,314639
9400,Northern Africa,2002,01/01/2002,716,Zimbabwe,257960
9400,Northern Africa,2002,01/01/2002,646,Rwanda,256632
9400,Northern Africa,2002,01/01/2002,417,Kyrgyzstan,249526
9400,Northern Africa,2002,01/01/2002,68,Bolivia,221055.85883076
9400,Northern Africa,2002,01/01/2002,740,Suriname,152165
9400,Northern Africa,2002,01/01/2002,4,Afghanistan,138762
9400,Northern Africa,2002,01/01/2002,860,Uzbekistan,86990
9400,Northern Africa,2002,01/01/2002,780,Trinidad and Tobago,81829.4467897
9400,Northern Africa,2002,01/01/2002,28,Antigua and Barbuda,66025
9400,Northern Africa,2002,01/01/2002,96,Brunei Darussalam,57664.11890468
9400,Northern Africa,2002,01/01/2002,524,Nepal,54759
9400,Northern Africa,2002,01/01/2002,52,Barbados,53116.66450227
9400,Northern Africa,2002,01/01/2002,44,Bahamas,52521
9400,Northern Africa,2002,01/01/2002,600,Paraguay,51616
9400,Northern Africa,2002,01/01/2002,670,Saint Vincent and the Grenadines,43127
9400,Northern Africa,2002,01/01/2002,233,Estonia,40847.44635852
9400,Northern Africa,2002,01/01/2002,238,Falkland Isds (Malvinas),39056
9400,Northern Africa,2002,01/01/2002,328,Guyana,35549
9400,Northern Africa,2002,01/01/2002,72,Botswana,34976.09958055
9400,Northern Africa,2002,01/01/2002,116,Cambodia,30629.75929108
9400,Northern Africa,2002,01/01/2002,51,Armenia,30399
9400,Northern Africa,2002,01/01/2002,516,Namibia,30163.17047294
9400,Northern Africa,2002,01/01/2002,776,Tonga,28374
9400,Northern Africa,2002,01/01/2002,558,Nicaragua,28315
9400,Northern Africa,2002,01/01/2002,242,Fiji,19089.69578767
9400,Northern Africa,2002,01/01/2002,104,Myanmar,17722
9400,Northern Africa,2002,01/01/2002,678,Sao Tome and Principe,14262
9400,Northern Africa,2002,01/01/2002,234,Faeroe Isds,10904.39529966
9400,Northern Africa,2002,01/01/2002,577,"Other Africa, nes",9269
9400,Northern Africa,2002,01/01/2002,654,Saint Helena,6349
9400,Northern Africa,2002,01/01/2002,598,Papua New Guinea,5817.17868061
9400,Northern Africa,2002,01/01/2002,674,San Marino,5375
9400,Northern Africa,2002,01/01/2002,882,Samoa,614
9400,Northern Africa,2002,01/01/2002,90,Solomon Isds,583
9400,Northern Africa,2002,01/01/2002,762,Tajikistan,300
9800,Oceania,2000,01/01/2000,156,China,122278917.880677
9800,Oceania,2000,01/01/2000,152,Chile,75366
9800,Oceania,2000,01/01/2000,144,Sri Lanka,64566.71142154
9800,Oceania,2000,01/01/2000,132,Cabo Verde,2223.00789389
9800,Oceania,2001,01/01/2001,0,World,4171800677.25638
9800,Oceania,2001,01/01/2001,36,Australia,1047025086.67597
9800,Oceania,2001,01/01/2001,251,France,139370438.228957
9800,Oceania,2001,01/01/2001,276,Germany,77202072.1379339
9800,Oceania,2001,01/01/2001,156,China,54833512.5208007
9800,Oceania,2001,01/01/2001,56,Belgium,23240871.0710197
9800,Oceania,2001,01/01/2001,124,Canada,10777568.173557
9800,Oceania,2001,01/01/2001,246,Finland,10065954.6482845
9800,Oceania,2001,01/01/2001,50,Bangladesh,7019626.03297048
9800,Oceania,2001,01/01/2001,90,Solomon Isds,5602161.14327044
9800,Oceania,2001,01/01/2001,258,French Polynesia,5489863.47225288
9800,Oceania,2001,01/01/2001,180,Dem.Rep. of the Congo,4301944
9800,Oceania,2001,01/01/2001,242,Fiji,3539420.57559339
9800,Oceania,2001,01/01/2001,296,Kiribati,3388148.50678044
9800,Oceania,2001,01/01/2001,40,Austria,1473298.95003887
9800,Oceania,2001,01/01/2001,16,American Samoa,1130772
9800,Oceania,2001,01/01/2001,184,Cook Islands,1027313.93901003
9800,Oceania,2001,01/01/2001,260,Fr. South Antarctic Terr.,726826.22365229
9800,Oceania,2001,01/01/2001,208,Denmark,654180.1141201
9800,Oceania,2001,01/01/2001,300,Greece,566796.71378332
9800,Oceania,2001,01/01/2001,32,Argentina,395161.58530393
9800,Oceania,2001,01/01/2001,204,Benin,260185.52995767
9800,Oceania,2001,01/01/2001,100,Bulgaria,232811.98658551
9800,Oceania,2001,01/01/2001,72,Botswana,157414
9800,Oceania,2001,01/01/2001,152,Chile,101996
9800,Oceania,2001,01/01/2001,76,Brazil,90323.71064037
9800,Oceania,2001,01/01/2001,144,Sri Lanka,76378.85400465
9800,Oceania,2001,01/01/2001,268,Georgia,46162
9800,Oceania,2001,01/01/2001,116,Cambodia,42991.48072384
9800,Oceania,2001,01/01/2001,20,Andorra,32940.81691787
9800,Oceania,2001,01/01/2001,218,Ecuador,31376.25669867
9800,Oceania,2001,01/01/2001,234,Faeroe Isds,24470.1735797
9800,Oceania,2001,01/01/2001,191,Croatia,24279.39352684
9800,Oceania,2001,01/01/2001,270,Gambia,23134.29695155
9800,Oceania,2001,01/01/2001,51,Armenia,14769
9800,Oceania,2001,01/01/2001,320,Guatemala,12553.49888543
9800,Oceania,2001,01/01/2001,288,Ghana,10023.44151811
9800,Oceania,2001,01/01/2001,12,Algeria,8865.31661613
9800,Oceania,2001,01/01/2001,170,Colombia,7900.58600816
9800,Oceania,2001,01/01/2001,96,Brunei Darussalam,7854
9800,Oceania,2001,01/01/2001,44,Bahamas,7475
9800,Oceania,2001,01/01/2001,266,Gabon,6374.80670146
9800,Oceania,2001,01/01/2001,275,State of Palestine,4366.41937047
9800,Oceania,2001,01/01/2001,328,Guyana,4098
9800,Oceania,2001,01/01/2001,203,Czechia,3632.34573756
9800,Oceania,2001,01/01/2001,192,Cuba,2717.24643563
9800,Oceania,2001,01/01/2001,214,Dominican Rep.,1548.00970355
9800,Oceania,2001,01/01/2001,196,Cyprus,1494
9800,Oceania,2001,01/01/2001,212,Dominica,1484
9800,Oceania,2001,01/01/2001,308,Grenada,859.6613887
9800,Oceania,2001,01/01/2001,231,Ethiopia,730.99992114
9800,Oceania,2001,01/01/2001,84,Belize,708
9800,Oceania,2001,01/01/2001,140,Central African Rep.,558
9800,Oceania,2001,01/01/2001,178,Congo,540.2730403
9800,Oceania,2001,01/01/2001,162,Christmas Isds,504
9800,Oceania,2001,01/01/2001,120,Cameroon,405.56581699
9800,Oceania,2001,01/01/2001,174,Comoros,156
9800,Oceania,2001,01/01/2001,175,Mayotte,94.7167006
9800,Oceania,2001,01/01/2001,28,Antigua and Barbuda,78.82265135
9800,Oceania,2001,01/01/2001,8,Albania,63.51935837
9800,Oceania,2001,01/01/2001,112,Belarus,17.5125488
9800,Oceania,2001,01/01/2001,233,Estonia,0.59219836
9800,Oceania,2002,01/01/2002,9100,Developed Economies,2463699080.6265
9800,Oceania,2002,01/01/2002,9110,Asia-Pacific,1945282446.37694
9800,Oceania,2002,01/01/2002,9900,Other,1075545009.84127
9800,Oceania,2002,01/01/2002,899,"Areas, nes",1071186234.84127
9800,Oceania,2002,01/01/2002,9120,Europe,329036915.350205
9800,Oceania,2002,01/01/2002,9700,Eastern Asia,268439047.001638
9800,Oceania,2002,01/01/2002,9130,North America,189379718.899352
9800,Oceania,2002,01/01/2002,842,USA,187338713.956823
9800,Oceania,2002,01/01/2002,9730,South-Eastern Asia,120661851.681859
9800,Oceania,2002,01/01/2002,9800,Oceania,107896853.184227
9800,Oceania,2002,01/01/2002,826,United Kingdom,99012868.8092963
9800,Oceania,2002,01/01/2002,490,"Other Asia, nes",86673533.283737
9800,Oceania,2002,01/01/2002,554,New Zealand,67713380.5120327
9800,Oceania,2002,01/01/2002,724,Spain,38527379.9242246
9800,Oceania,2002,01/01/2002,702,Singapore,29338808.9628338
9800,Oceania,2002,01/01/2002,9600,Latin America and the Caribbean,25034417.0876828
9800,Oceania,2002,01/01/2002,9610,Latin America,24939759.5036264
9800,Oceania,2002,01/01/2002,764,Thailand,24782420.3107561
9800,Oceania,2002,01/01/2002,484,Mexico,24453680.6544278
9800,Oceania,2002,01/01/2002,9720,Southern Asia,20149655.9029485
9800,Oceania,2002,01/01/2002,608,Philippines,14359380.6660465
